gvkey,iid,date,tic,conm,prccd,prchd,prcld,prcod
6266,1,09-01-2015,JNJ,JOHNSON & JOHNSON,104.94,106.5,104.75,106.5
6266,1,12-01-2015,JNJ,JOHNSON & JOHNSON,104.58,105.82,104.3,105.17
6266,1,13-01-2015,JNJ,JOHNSON & JOHNSON,104.76,106.33,104.24,105.44
6266,1,14-01-2015,JNJ,JOHNSON & JOHNSON,104,104.43,103.51,103.86
6266,1,15-01-2015,JNJ,JOHNSON & JOHNSON,102.49,103.93,101.95,102.97
6266,1,16-01-2015,JNJ,JOHNSON & JOHNSON,104.04,104.62,102,102.06
6266,1,20-01-2015,JNJ,JOHNSON & JOHNSON,101.29,102.05,100.26,101.55
6266,1,21-01-2015,JNJ,JOHNSON & JOHNSON,101.9,102.1,100.4,100.56
6266,1,22-01-2015,JNJ,JOHNSON & JOHNSON,103.76,103.83,101.57,102.39
6266,1,23-01-2015,JNJ,JOHNSON & JOHNSON,102.2,102.97,101.9397,102.94
6266,1,26-01-2015,JNJ,JOHNSON & JOHNSON,102.26,102.45,101.21,101.8
6266,1,27-01-2015,JNJ,JOHNSON & JOHNSON,102.09,102.7671,100.93,101.83
6266,1,28-01-2015,JNJ,JOHNSON & JOHNSON,101.48,102.93,101.44,102.48
6266,1,29-01-2015,JNJ,JOHNSON & JOHNSON,102.38,102.46,100.67,101.51
6266,1,30-01-2015,JNJ,JOHNSON & JOHNSON,100.14,102,100.09,101.58
6266,1,02-02-2015,JNJ,JOHNSON & JOHNSON,100.83,100.85,99.38,100.49
6266,1,03-02-2015,JNJ,JOHNSON & JOHNSON,102.46,102.56,101.12,101.4
6266,1,04-02-2015,JNJ,JOHNSON & JOHNSON,101.36,102.45,101.02,102.12
6266,1,05-02-2015,JNJ,JOHNSON & JOHNSON,102.46,102.56,101.46,101.57
6266,1,06-02-2015,JNJ,JOHNSON & JOHNSON,101.1,102.45,100.83,102.11
6266,1,09-02-2015,JNJ,JOHNSON & JOHNSON,99.78,101.06,99.1,101.06
6266,1,10-02-2015,JNJ,JOHNSON & JOHNSON,100.35,100.7,99.425,100.19
6266,1,11-02-2015,JNJ,JOHNSON & JOHNSON,100.38,100.79,99.95,100.46
6266,1,12-02-2015,JNJ,JOHNSON & JOHNSON,98.44,100.54,97.15,100.5
6266,1,13-02-2015,JNJ,JOHNSON & JOHNSON,99.62,99.67,98.33,98.44
6266,1,17-02-2015,JNJ,JOHNSON & JOHNSON,100.44,100.48,99.12,99.39
6266,1,18-02-2015,JNJ,JOHNSON & JOHNSON,99.96,100.94,99.38,100.7
6266,1,19-02-2015,JNJ,JOHNSON & JOHNSON,100.7,100.84,99.61,99.95
6266,1,20-02-2015,JNJ,JOHNSON & JOHNSON,100.26,100.366,99.11,100.18
6266,1,23-02-2015,JNJ,JOHNSON & JOHNSON,100.18,100.77,99.8,100.74
6266,1,24-02-2015,JNJ,JOHNSON & JOHNSON,100.7,101.05,100,100.25
6266,1,25-02-2015,JNJ,JOHNSON & JOHNSON,101.21,101.29,100.16,100.94
6266,1,26-02-2015,JNJ,JOHNSON & JOHNSON,102.8,103.18,101.22,101.38
6266,1,27-02-2015,JNJ,JOHNSON & JOHNSON,102.51,103.33,102.48,103.04
6266,1,02-03-2015,JNJ,JOHNSON & JOHNSON,103.22,103.41,102.7,102.86
6266,1,03-03-2015,JNJ,JOHNSON & JOHNSON,102.34,103.1,101.81,103.1
6266,1,04-03-2015,JNJ,JOHNSON & JOHNSON,101.65,102.12,101.17,102.12
6266,1,05-03-2015,JNJ,JOHNSON & JOHNSON,102.52,103.21,102,102.07
6266,1,06-03-2015,JNJ,JOHNSON & JOHNSON,100.11,102.43,99.88,102.09
6266,1,09-03-2015,JNJ,JOHNSON & JOHNSON,100.66,100.92,99.76,100.2
6266,1,10-03-2015,JNJ,JOHNSON & JOHNSON,99.53,100.44,99.51,99.99
6266,1,11-03-2015,JNJ,JOHNSON & JOHNSON,98.32,99.83,98.22,99.83
6266,1,12-03-2015,JNJ,JOHNSON & JOHNSON,99.83,100.24,98.83,98.96
6266,1,13-03-2015,JNJ,JOHNSON & JOHNSON,99.21,100.05,98.6393,99.85
6266,1,16-03-2015,JNJ,JOHNSON & JOHNSON,101.06,101.07,99.74,99.74
6266,1,17-03-2015,JNJ,JOHNSON & JOHNSON,99.89,100.52,99.41,100.11
6266,1,18-03-2015,JNJ,JOHNSON & JOHNSON,101.46,101.74,99.13,99.89
6266,1,19-03-2015,JNJ,JOHNSON & JOHNSON,101.69,101.955,100.91,101.04
6266,1,20-03-2015,JNJ,JOHNSON & JOHNSON,102.4,102.9,101.76,101.87
6266,1,23-03-2015,JNJ,JOHNSON & JOHNSON,102.98,103.35,102.23,102.47
6266,1,24-03-2015,JNJ,JOHNSON & JOHNSON,101.96,103.23,101.93,102.83
6266,1,25-03-2015,JNJ,JOHNSON & JOHNSON,100.34,102.5,100.34,101.85
6266,1,26-03-2015,JNJ,JOHNSON & JOHNSON,100.14,100.81,99.56,99.95
6266,1,27-03-2015,JNJ,JOHNSON & JOHNSON,100.34,100.95,100.15,100.28
6266,1,30-03-2015,JNJ,JOHNSON & JOHNSON,101.55,101.86,100.76,101.24
6266,1,31-03-2015,JNJ,JOHNSON & JOHNSON,100.6,101.49,100.59,100.97
6266,1,01-04-2015,JNJ,JOHNSON & JOHNSON,99.15,100.46,98.61,100.46
6266,1,02-04-2015,JNJ,JOHNSON & JOHNSON,99.64,99.99,98.89,99.44
6266,1,06-04-2015,JNJ,JOHNSON & JOHNSON,99.16,99.56,98.04,98.84
6266,1,07-04-2015,JNJ,JOHNSON & JOHNSON,100.1,100.87,99.433,99.55
6266,1,08-04-2015,JNJ,JOHNSON & JOHNSON,100.16,100.45,99.6,99.84
6266,1,09-04-2015,JNJ,JOHNSON & JOHNSON,101.33,101.65,100.33,100.57
6266,1,10-04-2015,JNJ,JOHNSON & JOHNSON,102.06,102.14,100.93,101.33
6266,1,13-04-2015,JNJ,JOHNSON & JOHNSON,100.55,101.98,100.55,101.54
6266,1,14-04-2015,JNJ,JOHNSON & JOHNSON,100.52,101.46,100.185,101.05
6266,1,15-04-2015,JNJ,JOHNSON & JOHNSON,100.6,101.24,100.33,100.54
6266,1,16-04-2015,JNJ,JOHNSON & JOHNSON,99.79,100.3199,99.77,100.27
6266,1,17-04-2015,JNJ,JOHNSON & JOHNSON,99.58,99.8515,99.11,99.37
6266,1,20-04-2015,JNJ,JOHNSON & JOHNSON,100.21,100.88,100.05,100.26
6266,1,21-04-2015,JNJ,JOHNSON & JOHNSON,100.3,100.99,100.16,100.66
6266,1,22-04-2015,JNJ,JOHNSON & JOHNSON,100.43,100.8,99.96,100.63
6266,1,23-04-2015,JNJ,JOHNSON & JOHNSON,100.46,100.82,99.91,100.5
6266,1,24-04-2015,JNJ,JOHNSON & JOHNSON,101.08,101.529,100,100.11
6266,1,27-04-2015,JNJ,JOHNSON & JOHNSON,100.58,101.6,100.47,101.16
6266,1,28-04-2015,JNJ,JOHNSON & JOHNSON,100.74,100.9455,99.31,100.45
6266,1,29-04-2015,JNJ,JOHNSON & JOHNSON,100.39,100.61,99.9,100.51
6266,1,30-04-2015,JNJ,JOHNSON & JOHNSON,99.2,100.15,98.77,100.07
6266,1,01-05-2015,JNJ,JOHNSON & JOHNSON,100.13,100.39,99.62,99.62
6266,1,04-05-2015,JNJ,JOHNSON & JOHNSON,100.35,100.55,100.16,100.33
6266,1,05-05-2015,JNJ,JOHNSON & JOHNSON,99.5,100.29,99.29,100.13
6266,1,06-05-2015,JNJ,JOHNSON & JOHNSON,99.17,99.87,98.66,99.62
6266,1,07-05-2015,JNJ,JOHNSON & JOHNSON,99.66,100,98.91,98.94
6266,1,08-05-2015,JNJ,JOHNSON & JOHNSON,101.47,101.67,100.443,100.48
6266,1,11-05-2015,JNJ,JOHNSON & JOHNSON,101.03,101.66,101.01,101.32
6266,1,12-05-2015,JNJ,JOHNSON & JOHNSON,100.47,101.05,100.28,100.88
6266,1,13-05-2015,JNJ,JOHNSON & JOHNSON,100.55,101.13,100.47,100.68
6266,1,14-05-2015,JNJ,JOHNSON & JOHNSON,101.83,101.87,100.95,100.97
6266,1,15-05-2015,JNJ,JOHNSON & JOHNSON,102.3,102.32,101.67,101.98
6266,1,18-05-2015,JNJ,JOHNSON & JOHNSON,103.42,104.34,102.32,102.37
6266,1,19-05-2015,JNJ,JOHNSON & JOHNSON,103.96,104.12,103.2549,103.66
6266,1,20-05-2015,JNJ,JOHNSON & JOHNSON,103.6,104.48,103.31,104.42
6266,1,21-05-2015,JNJ,JOHNSON & JOHNSON,102.42,103.3007,102.34,102.91
6266,1,22-05-2015,JNJ,JOHNSON & JOHNSON,101.35,102.41,101.33,102.27
6266,1,26-05-2015,JNJ,JOHNSON & JOHNSON,100.82,101.55,100.58,101.23
6266,1,27-05-2015,JNJ,JOHNSON & JOHNSON,101.13,101.41,100.8,101.01
6266,1,28-05-2015,JNJ,JOHNSON & JOHNSON,101.15,101.7,100.81,101.01
6266,1,29-05-2015,JNJ,JOHNSON & JOHNSON,100.14,101.62,99.83,101.55
6266,1,01-06-2015,JNJ,JOHNSON & JOHNSON,100.04,100.6,99.72,100.28
6266,1,02-06-2015,JNJ,JOHNSON & JOHNSON,99.98,100.24,99.1,99.92
6266,1,03-06-2015,JNJ,JOHNSON & JOHNSON,100.09,100.43,99.84,100.32
6266,1,04-06-2015,JNJ,JOHNSON & JOHNSON,99.23,100.47,99.06,99.94
6266,1,05-06-2015,JNJ,JOHNSON & JOHNSON,98.59,99.05,98.2,98.99
6266,1,08-06-2015,JNJ,JOHNSON & JOHNSON,97.96,98.98,97.96,98.6
6266,1,09-06-2015,JNJ,JOHNSON & JOHNSON,98.21,98.54,97.8,98.44
6266,1,10-06-2015,JNJ,JOHNSON & JOHNSON,98.88,99.55,98.2,98.48
6266,1,11-06-2015,JNJ,JOHNSON & JOHNSON,99.24,99.8,98.83,99.2
6266,1,12-06-2015,JNJ,JOHNSON & JOHNSON,98.35,99.229,98.12,98.88
6266,1,15-06-2015,JNJ,JOHNSON & JOHNSON,97.49,97.87,97.01,97.75
6266,1,16-06-2015,JNJ,JOHNSON & JOHNSON,98.36,98.49,97.1,97.5
6266,1,17-06-2015,JNJ,JOHNSON & JOHNSON,98.73,99.1199,98.15,98.38
6266,1,18-06-2015,JNJ,JOHNSON & JOHNSON,100.36,100.55,98.71,98.86
6266,1,19-06-2015,JNJ,JOHNSON & JOHNSON,99.86,100.2,99.78,99.88
6266,1,22-06-2015,JNJ,JOHNSON & JOHNSON,100.09,100.84,99.99,100.6
6266,1,23-06-2015,JNJ,JOHNSON & JOHNSON,99.78,100.36,99.48,100.1
6266,1,24-06-2015,JNJ,JOHNSON & JOHNSON,99.33,99.81,99.07,99.51
6266,1,25-06-2015,JNJ,JOHNSON & JOHNSON,99.12,99.98,99.11,99.5
6266,1,26-06-2015,JNJ,JOHNSON & JOHNSON,99.64,100.13,99.12,99.43
6266,1,29-06-2015,JNJ,JOHNSON & JOHNSON,97.68,99.35,97.62,98.98
6266,1,30-06-2015,JNJ,JOHNSON & JOHNSON,97.46,98.45,97.3,98.43
6266,1,01-07-2015,JNJ,JOHNSON & JOHNSON,98.47,98.675,97.64,98.3
6266,1,02-07-2015,JNJ,JOHNSON & JOHNSON,98.44,99.02,98.32,98.85
6266,1,06-07-2015,JNJ,JOHNSON & JOHNSON,98.2,98.5,96.64,97.71
6266,1,07-07-2015,JNJ,JOHNSON & JOHNSON,98.92,98.98,97.52,98.63
6266,1,08-07-2015,JNJ,JOHNSON & JOHNSON,97.77,98.59,97.69,98.42
6266,1,09-07-2015,JNJ,JOHNSON & JOHNSON,98.4,99.5398,98.4,99.05
6266,1,10-07-2015,JNJ,JOHNSON & JOHNSON,99.53,99.89,99.09,99.78
6266,1,13-07-2015,JNJ,JOHNSON & JOHNSON,100.27,100.48,99.87,100.05
6266,1,14-07-2015,JNJ,JOHNSON & JOHNSON,99.78,99.88,98.55,99.26
6266,1,15-07-2015,JNJ,JOHNSON & JOHNSON,100.42,100.94,99.63,99.76
6266,1,16-07-2015,JNJ,JOHNSON & JOHNSON,101.11,101.36,100.78,100.95
6266,1,17-07-2015,JNJ,JOHNSON & JOHNSON,100.08,100.91,99.96,100.89
6266,1,20-07-2015,JNJ,JOHNSON & JOHNSON,100.37,100.65,100.1,100.5
6266,1,21-07-2015,JNJ,JOHNSON & JOHNSON,100.34,100.81,100.07,100.6
6266,1,22-07-2015,JNJ,JOHNSON & JOHNSON,100.18,100.71,99.73,100.41
6266,1,23-07-2015,JNJ,JOHNSON & JOHNSON,100.2,100.6,100,100.5
6266,1,24-07-2015,JNJ,JOHNSON & JOHNSON,99.15,99.95,99.05,99.75
6266,1,27-07-2015,JNJ,JOHNSON & JOHNSON,98.28,98.99,97.915,98.97
6266,1,28-07-2015,JNJ,JOHNSON & JOHNSON,99.02,99.23,98.42,98.89
6266,1,29-07-2015,JNJ,JOHNSON & JOHNSON,99.73,100.05,99.05,99.26
6266,1,30-07-2015,JNJ,JOHNSON & JOHNSON,99.84,100,99.38,99.8
6266,1,31-07-2015,JNJ,JOHNSON & JOHNSON,100.21,100.98,99.96,100.34
6266,1,03-08-2015,JNJ,JOHNSON & JOHNSON,100.02,100.21,99.23,100
6266,1,04-08-2015,JNJ,JOHNSON & JOHNSON,99.8,100.5,99.65,100.41
6266,1,05-08-2015,JNJ,JOHNSON & JOHNSON,100.52,101,100.35,100.57
6266,1,06-08-2015,JNJ,JOHNSON & JOHNSON,99.07,100.6,99.01,100.49
6266,1,07-08-2015,JNJ,JOHNSON & JOHNSON,98.85,99.07,98.16,99.02
6266,1,10-08-2015,JNJ,JOHNSON & JOHNSON,99.79,100.06,99.45,99.57
6266,1,11-08-2015,JNJ,JOHNSON & JOHNSON,99.01,99.34,98.77,99.05
6266,1,12-08-2015,JNJ,JOHNSON & JOHNSON,98.71,98.73,97.41,98.4
6266,1,13-08-2015,JNJ,JOHNSON & JOHNSON,98.48,98.98,98.15,98.74
6266,1,14-08-2015,JNJ,JOHNSON & JOHNSON,98.81,98.825,97.8728,98.33
6266,1,17-08-2015,JNJ,JOHNSON & JOHNSON,99.87,99.88,98.06,98.44
6266,1,18-08-2015,JNJ,JOHNSON & JOHNSON,99.37,99.68,99.02,99.24
6266,1,19-08-2015,JNJ,JOHNSON & JOHNSON,99.31,99.99,98.78,99.18
6266,1,20-08-2015,JNJ,JOHNSON & JOHNSON,98.79,100.1199,98.79,98.95
6266,1,21-08-2015,JNJ,JOHNSON & JOHNSON,95.56,98.52,95.51,97.22
6266,1,24-08-2015,JNJ,JOHNSON & JOHNSON,92.82,95.21,81.79,91.08
6266,1,25-08-2015,JNJ,JOHNSON & JOHNSON,90.73,95.7,90.4,95.69
6266,1,26-08-2015,JNJ,JOHNSON & JOHNSON,95.11,95.22,91.46,92.91
6266,1,27-08-2015,JNJ,JOHNSON & JOHNSON,96.22,96.4,94.35,96.1
6266,1,28-08-2015,JNJ,JOHNSON & JOHNSON,95.17,96.29,94.38,95.93
6266,1,31-08-2015,JNJ,JOHNSON & JOHNSON,93.98,95.17,93.58,94.88
6266,1,01-09-2015,JNJ,JOHNSON & JOHNSON,92.09,92.89,91.4601,92.29
6266,1,02-09-2015,JNJ,JOHNSON & JOHNSON,93.35,93.47,92.5,93.17
6266,1,03-09-2015,JNJ,JOHNSON & JOHNSON,92.64,94.09,92.26,93.66
6266,1,04-09-2015,JNJ,JOHNSON & JOHNSON,91.31,91.88,90.5728,91.58
6266,1,08-09-2015,JNJ,JOHNSON & JOHNSON,93.94,93.98,92.51,93.09
6266,1,09-09-2015,JNJ,JOHNSON & JOHNSON,92.22,95.16,92.03,94.99
6266,1,10-09-2015,JNJ,JOHNSON & JOHNSON,92.72,93.48,91.615,92.11
6266,1,11-09-2015,JNJ,JOHNSON & JOHNSON,92.93,93,91.8,92.44
6266,1,14-09-2015,JNJ,JOHNSON & JOHNSON,93.32,93.91,92.51,92.9
6266,1,15-09-2015,JNJ,JOHNSON & JOHNSON,94.4,94.745,93.19,93.79
6266,1,16-09-2015,JNJ,JOHNSON & JOHNSON,94.61,94.82,93.82,94.49
6266,1,17-09-2015,JNJ,JOHNSON & JOHNSON,94.84,96.19,94.32,94.53
6266,1,18-09-2015,JNJ,JOHNSON & JOHNSON,93.39,94.7185,93.25,94.08
6266,1,21-09-2015,JNJ,JOHNSON & JOHNSON,93.13,94.6,92.37,93.87
6266,1,22-09-2015,JNJ,JOHNSON & JOHNSON,93.24,93.44,91.8799,92.26
6266,1,23-09-2015,JNJ,JOHNSON & JOHNSON,92.99,93.7,92.56,93.21
6266,1,24-09-2015,JNJ,JOHNSON & JOHNSON,92.48,92.94,91.775,92.52
6266,1,25-09-2015,JNJ,JOHNSON & JOHNSON,91,93.125,90.76,92.93
6266,1,28-09-2015,JNJ,JOHNSON & JOHNSON,91.37,92.07,89.9,90.7
6266,1,29-09-2015,JNJ,JOHNSON & JOHNSON,93.04,93.84,91.83,92.24
6266,1,30-09-2015,JNJ,JOHNSON & JOHNSON,93.35,94.47,92.59,94.13
6266,1,01-10-2015,JNJ,JOHNSON & JOHNSON,93.17,93.85,91.76,93.43
6266,1,02-10-2015,JNJ,JOHNSON & JOHNSON,93.93,93.97,91.84,92.14
6266,1,05-10-2015,JNJ,JOHNSON & JOHNSON,94.76,94.82,94.075,94.19
6266,1,06-10-2015,JNJ,JOHNSON & JOHNSON,93.42,94.66,92.58,94.52
6266,1,07-10-2015,JNJ,JOHNSON & JOHNSON,94.98,95.42,93.44,94.26
6266,1,08-10-2015,JNJ,JOHNSON & JOHNSON,95.08,95.195,93.81,94.71
6266,1,09-10-2015,JNJ,JOHNSON & JOHNSON,95.37,95.96,94.7775,95.14
6266,1,12-10-2015,JNJ,JOHNSON & JOHNSON,95.99,96.47,94.98,95.07
6266,1,13-10-2015,JNJ,JOHNSON & JOHNSON,95.45,96.23,94.31,94.79
6266,1,14-10-2015,JNJ,JOHNSON & JOHNSON,94.53,95.96,94.12,95.21
6266,1,15-10-2015,JNJ,JOHNSON & JOHNSON,97.15,97.35,94.86,95
6266,1,16-10-2015,JNJ,JOHNSON & JOHNSON,98.24,98.31,97.4,97.87
6266,1,19-10-2015,JNJ,JOHNSON & JOHNSON,97.94,98.2,97.31,98.05
6266,1,20-10-2015,JNJ,JOHNSON & JOHNSON,97.59,98.25,97.31,97.95
6266,1,21-10-2015,JNJ,JOHNSON & JOHNSON,97.63,98.22,97.07,97.64
6266,1,22-10-2015,JNJ,JOHNSON & JOHNSON,99.53,99.81,97.13,97.85
6266,1,23-10-2015,JNJ,JOHNSON & JOHNSON,100.31,100.88,99.53,99.88
6266,1,26-10-2015,JNJ,JOHNSON & JOHNSON,99.94,100.28,99.49,100.05
6266,1,27-10-2015,JNJ,JOHNSON & JOHNSON,100.19,100.9,99.7,99.92
6266,1,28-10-2015,JNJ,JOHNSON & JOHNSON,100.48,100.48,99.5,100.45
6266,1,29-10-2015,JNJ,JOHNSON & JOHNSON,101.37,101.53,100.12,100.47
6266,1,30-10-2015,JNJ,JOHNSON & JOHNSON,101.03,102.12,101.01,101.53
6266,1,02-11-2015,JNJ,JOHNSON & JOHNSON,102.17,102.34,100.84,101.18
6266,1,03-11-2015,JNJ,JOHNSON & JOHNSON,101.96,102.3,101.11,101.84
6266,1,04-11-2015,JNJ,JOHNSON & JOHNSON,101.94,102.39,101.69,101.9
6266,1,05-11-2015,JNJ,JOHNSON & JOHNSON,102.33,102.49,101.42,102.25
6266,1,06-11-2015,JNJ,JOHNSON & JOHNSON,101.92,101.92,100.86,101.57
6266,1,09-11-2015,JNJ,JOHNSON & JOHNSON,100.84,101.59,100.55,101.39
6266,1,10-11-2015,JNJ,JOHNSON & JOHNSON,101.45,101.76,100.68,101
6266,1,11-11-2015,JNJ,JOHNSON & JOHNSON,101.86,102.355,101.5,101.78
6266,1,12-11-2015,JNJ,JOHNSON & JOHNSON,100.27,101.605,100.22,101.14
6266,1,13-11-2015,JNJ,JOHNSON & JOHNSON,99.88,100.94,99.74,100.04
6266,1,16-11-2015,JNJ,JOHNSON & JOHNSON,101.22,101.29,100.04,100.38
6266,1,17-11-2015,JNJ,JOHNSON & JOHNSON,101.5,101.71,100.88,101.34
6266,1,18-11-2015,JNJ,JOHNSON & JOHNSON,102.67,102.8,101.31,101.53
6266,1,19-11-2015,JNJ,JOHNSON & JOHNSON,102.49,102.68,102.06,102.66
6266,1,20-11-2015,JNJ,JOHNSON & JOHNSON,102.48,102.8,102.2,102.49
6266,1,23-11-2015,JNJ,JOHNSON & JOHNSON,102.77,103,102.19,102.39
6266,1,24-11-2015,JNJ,JOHNSON & JOHNSON,102.04,102.79,101.81,101.81
6266,1,25-11-2015,JNJ,JOHNSON & JOHNSON,101.96,102.33,101.96,102.17
6266,1,27-11-2015,JNJ,JOHNSON & JOHNSON,102.37,102.62,101.79,102.28
6266,1,30-11-2015,JNJ,JOHNSON & JOHNSON,101.24,102.48,101.24,102.48
6266,1,01-12-2015,JNJ,JOHNSON & JOHNSON,102.36,102.49,101.12,101.73
6266,1,02-12-2015,JNJ,JOHNSON & JOHNSON,102.05,102.93,101.99,102.5
6266,1,03-12-2015,JNJ,JOHNSON & JOHNSON,100.79,102.37,100.31,102.27
6266,1,04-12-2015,JNJ,JOHNSON & JOHNSON,102.95,103,101.28,101.4
6266,1,07-12-2015,JNJ,JOHNSON & JOHNSON,103.32,103.49,102.6,102.61
6266,1,08-12-2015,JNJ,JOHNSON & JOHNSON,102.42,103.24,101.9103,102.98
6266,1,09-12-2015,JNJ,JOHNSON & JOHNSON,102.15,103.34,101.67,102.14
6266,1,10-12-2015,JNJ,JOHNSON & JOHNSON,102.64,103.34,101.8,102.3
6266,1,11-12-2015,JNJ,JOHNSON & JOHNSON,101.68,102.37,101.43,102.37
6266,1,14-12-2015,JNJ,JOHNSON & JOHNSON,102.15,102.29,100.78,101.645
6266,1,15-12-2015,JNJ,JOHNSON & JOHNSON,104.13,104.69,102.65,102.65
6266,1,16-12-2015,JNJ,JOHNSON & JOHNSON,105.25,105.49,103.52,104.64
6266,1,17-12-2015,JNJ,JOHNSON & JOHNSON,103.64,105.26,103.63,105.16
6266,1,18-12-2015,JNJ,JOHNSON & JOHNSON,101.95,103.08,101.95,103.08
6266,1,21-12-2015,JNJ,JOHNSON & JOHNSON,101.58,102.92,100.85,102.34
6266,1,22-12-2015,JNJ,JOHNSON & JOHNSON,102.71,102.88,101.15,101.91
6266,1,23-12-2015,JNJ,JOHNSON & JOHNSON,103.49,103.67,102.74,103.11
6266,1,24-12-2015,JNJ,JOHNSON & JOHNSON,103.72,103.91,103.01,103.12
6266,1,28-12-2015,JNJ,JOHNSON & JOHNSON,103.22,103.47,102.925,103.18
6266,1,29-12-2015,JNJ,JOHNSON & JOHNSON,104.03,104.185,103.34,103.34
6266,1,30-12-2015,JNJ,JOHNSON & JOHNSON,103.78,104.34,103.53,104.11
6266,1,31-12-2015,JNJ,JOHNSON & JOHNSON,102.72,103.62,102.69,103.37
